"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-124.02","54.03","VANDERHOOF","1098D90","2000-01-28","2000","01","28","","-1.0","","-15.0","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-01-29","2000","01","29","","0.5","","-14.0","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-01-30","2000","01","30","","-3.0","","-17.0","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-01-31","2000","01","31","","0.5","E","-10.0","","-4.8","E","22.8","E","0.0","E","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-01","2000","02","01","","4.0","","-8.0","","-2.0","","20.0","","0.0","","0.0","","0.6","","0.6","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-02","2000","02","02","","0.0","","-11.0","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-03","2000","02","03","","-1.0","","-13.0","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-04","2000","02","04","","-8.5","","-18.0","","-13.3","","31.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-05","2000","02","05","","-10.0","","-20.0","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-06","2000","02","06","","-8.0","","-14.0","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-07","2000","02","07","","-1.0","","-15.0","","-8.0","","26.0","","0.0","","0.0","T","0.6","","0.6","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-08","2000","02","08","","5.5","","-5.5","","0.0","","18.0","","0.0","","0.0","","0.0","C","0.0","C","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-09","2000","02","09","","-5.0","","-7.0","","-6.0","","24.0","","0.0","","0.0","","2.2","A","2.2","A","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-10","2000","02","10","","-5.5","","-17.0","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-11","2000","02","11","","-10.5","","-27.0","","-18.8","","36.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-12","2000","02","12","","-12.0","","-29.0","","-20.5","","38.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-13","2000","02","13","","-11.0","","-30.0","","-20.5","","38.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-14","2000","02","14","","-11.0","","-29.0","","-20.0","","38.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-15","2000","02","15","","-4.0","","-19.0","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-16","2000","02","16","","-3.0","","-20.0","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-17","2000","02","17","","-0.5","","-9.5","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-18","2000","02","18","","0.0","","-17.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-19","2000","02","19","","2.0","","-11.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-20","2000","02","20","","2.5","","-5.0","","-1.3","","19.3","","0.0","","0.0","","0.0","C","0.0","C","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-21","2000","02","21","","7.0","","-2.0","","2.5","","15.5","","0.0","","0.0","","0.6","A","0.6","A","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-22","2000","02","22","","10.5","","-2.0","","4.3","","13.7","","0.0","","1.2","","0.0","","1.2","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-23","2000","02","23","","6.0","","-6.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-24","2000","02","24","","6.0","","-5.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-25","2000","02","25","","4.0","","-10.0","","-3.0","","21.0","","0.0","","0.0","","1.6","","1.6","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-26","2000","02","26","","5.0","","-5.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-27","2000","02","27","","0.0","","-8.5","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-28","2000","02","28","","2.0","","-6.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-02-29","2000","02","29","","7.0","","-5.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-01","2000","03","01","","7.0","","-9.0","","-1.0","","19.0","","0.0","","0.0","","1.2","","1.2","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-02","2000","03","02","","7.5","","-3.0","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-03","2000","03","03","","8.0","","2.5","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-04","2000","03","04","","6.0","","-9.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-05","2000","03","05","","5.5","","-15.0","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-06","2000","03","06","","6.0","","-16.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-07","2000","03","07","","5.0","","-7.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-08","2000","03","08","","6.0","","-7.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-09","2000","03","09","","7.0","","-3.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-10","2000","03","10","","9.5","","-7.0","","1.3","","16.7","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-11","2000","03","11","","1.5","","-2.0","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-12","2000","03","12","","8.0","","-7.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-13","2000","03","13","","10.0","","-9.0","","0.5","","17.5","","0.0","","0.0","","8.5","","8.5","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-14","2000","03","14","","0.0","","-5.0","","-2.5","","20.5","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-15","2000","03","15","","2.0","","-8.0","","-3.0","","21.0","","0.0","","0.0","","5.0","","5.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-16","2000","03","16","","6.5","","0.5","","3.5","","14.5","","0.0","","0.0","","0.8","","0.8","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-17","2000","03","17","","8.5","","-2.0","","3.3","","14.7","","0.0","","0.0","","6.0","","6.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-18","2000","03","18","","4.0","","0.0","","2.0","","16.0","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-19","2000","03","19","","7.0","","-3.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-20","2000","03","20","","4.5","","-3.0","","0.8","","17.2","","0.0","","0.0","","2.0","","2.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-21","2000","03","21","","9.0","","-2.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-22","2000","03","22","","7.0","","-1.0","","3.0","","15.0","","0.0","","0.4","","0.0","","0.4","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-23","2000","03","23","","6.0","","-4.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-24","2000","03","24","","5.0","","-6.0","","-0.5","","18.5","","0.0","","2.2","","0.0","","2.2","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-25","2000","03","25","","9.0","","-2.0","","3.5","","14.5","","0.0","","1.2","","0.0","","1.2","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-26","2000","03","26","","4.0","","0.0","","2.0","","16.0","","0.0","","9.2","","0.0","","9.2","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-27","2000","03","27","","11.0","","0.0","","5.5","","12.5","","0.0","","0.2","","0.0","","0.2","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-28","2000","03","28","","5.0","","-1.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-29","2000","03","29","","10.0","","-7.0","","1.5","","16.5","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-30","2000","03","30","","12.0","","-2.0","","5.0","","13.0","","0.0","","1.6","","0.0","","1.6","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-03-31","2000","03","31","","15.0","","1.0","","8.0","","10.0","","0.0","","5.0","","0.0","","5.0","","","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-01","2000","04","01","","12.0","","4.0","","8.0","","10.0","","0.0","","1.5","","0.0","","1.5","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-02","2000","04","02","","12.5","","1.0","","6.8","","11.2","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-03","2000","04","03","","14.5","","2.0","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-04","2000","04","04","","10.0","","-2.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-05","2000","04","05","","8.5","","-0.5","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-06","2000","04","06","","9.5","","-5.0","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-07","2000","04","07","","12.0","","-2.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-08","2000","04","08","","12.0","","-3.0","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-09","2000","04","09","","12.0","","-2.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-10","2000","04","10","","14.0","","-6.0","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-11","2000","04","11","","14.5","","-1.0","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-12","2000","04","12","","12.5","","0.0","","6.3","","11.7","","0.0","","1.6","","0.5","","2.1","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-13","2000","04","13","","-1.0","","-8.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-14","2000","04","14","","2.0","","-10.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-15","2000","04","15","","7.0","","-11.0","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-16","2000","04","16","","10.0","","-6.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-17","2000","04","17","","13.0","","-4.5","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-18","2000","04","18","","14.0","","-3.0","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-19","2000","04","19","","15.0","","-2.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-20","2000","04","20","","15.0","","0.0","","7.5","","10.5","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-21","2000","04","21","","14.0","","6.5","","10.3","","7.7","","0.0","","6.8","","0.0","","6.8","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-22","2000","04","22","","13.0","","4.0","","8.5","","9.5","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-23","2000","04","23","","13.0","","-3.0","","5.0","","13.0","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-24","2000","04","24","","13.0","","-3.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-25","2000","04","25","","12.0","","-2.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-26","2000","04","26","","15.5","","-1.0","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-27","2000","04","27","","20.0","","9.0","","14.5","","3.5","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-28","2000","04","28","","15.0","","0.0","","7.5","","10.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-29","2000","04","29","","15.0","","2.0","","8.5","","9.5","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-04-30","2000","04","30","","13.0","","2.5","","7.8","","10.2","","0.0","","0.5","","0.0","","0.5","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-01","2000","05","01","","16.5","","-0.5","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-02","2000","05","02","","16.0","","1.0","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-03","2000","05","03","","16.0","","8.0","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-04","2000","05","04","","16.5","","-2.0","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-05","2000","05","05","","12.0","","0.0","","6.0","","12.0","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-06","2000","05","06","","16.0","","-2.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-07","2000","05","07","","16.0","","2.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-08","2000","05","08","","17.0","","-3.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-09","2000","05","09","","13.0","","1.0","","7.0","","11.0","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-10","2000","05","10","","16.5","","6.0","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-11","2000","05","11","","17.0","","0.0","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-12","2000","05","12","","18.5","","-2.0","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-13","2000","05","13","","19.5","","-1.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-14","2000","05","14","","21.5","","1.0","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-15","2000","05","15","","22.0","","2.0","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-16","2000","05","16","","18.5","","2.0","","10.3","","7.7","","0.0","","5.0","","0.0","","5.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-17","2000","05","17","","18.0","","8.0","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-18","2000","05","18","","20.0","","1.0","","10.5","","7.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-19","2000","05","19","","18.5","","6.0","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-20","2000","05","20","","10.0","","2.0","","6.0","","12.0","","0.0","","7.6","","0.0","","7.6","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-21","2000","05","21","","18.0","","6.0","","12.0","","6.0","","0.0","","2.8","","0.0","","2.8","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-22","2000","05","22","","15.0","","3.0","","9.0","","9.0","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-23","2000","05","23","","15.0","","0.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-24","2000","05","24","","13.5","","-2.0","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-25","2000","05","25","","15.0","","-2.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-26","2000","05","26","","17.0","","-2.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-27","2000","05","27","","15.0","","5.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-28","2000","05","28","","17.0","","6.5","","11.8","","6.2","","0.0","","5.0","","0.0","","5.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-29","2000","05","29","","18.0","","4.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-30","2000","05","30","","20.0","","0.0","","10.0","","8.0","","0.0","","3.4","","0.0","","3.4","","0","","","","",""
"-124.02","54.03","VANDERHOOF","1098D90","2000-05-31","2000","05","31","","23.0","","4.0","","13.5","","4.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
